CUSTOM.updateTime [local],WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,Drone_Time(UTC+RFC3339),Drone_Time(PST)_Clean,Drone_Direction,WindSpeed(m/s)
2:49:18.17 PM,SE,S,1.78,9.17,Calm,False,False,2023-11-01T21:49:18.170Z,2023-11-01T14:49:18.170000-07:00,135.0,0.7957312
2:49:18.24 PM,SE,S,1.78,9.17,Calm,False,False,2023-11-01T21:49:18.240Z,2023-11-01T14:49:18.240000-07:00,135.0,0.7957312
2:49:18.34 PM,SE,S,1.78,9.17,Calm,False,False,2023-11-01T21:49:18.340Z,2023-11-01T14:49:18.340000-07:00,135.0,0.7957312
2:49:18.44 PM,SE,S,1.78,9.17,Calm,False,False,2023-11-01T21:49:18.440Z,2023-11-01T14:49:18.440000-07:00,135.0,0.7957312
2:49:18.54 PM,SE,S,1.78,9.17,Calm,False,False,2023-11-01T21:49:18.540Z,2023-11-01T14:49:18.540000-07:00,135.0,0.7957312
2:49:18.64 PM,SE,S,1.78,9.17,Calm,False,False,2023-11-01T21:49:18.640Z,2023-11-01T14:49:18.640000-07:00,135.0,0.7957312
2:49:18.74 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:18.740Z,2023-11-01T14:49:18.740000-07:00,135.0,0.8985503999999999
2:49:18.84 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:18.840Z,2023-11-01T14:49:18.840000-07:00,135.0,0.8985503999999999
2:49:18.90 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:18.900Z,2023-11-01T14:49:18.900000-07:00,135.0,0.8985503999999999
2:49:19.04 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.040Z,2023-11-01T14:49:19.040000-07:00,135.0,0.8985503999999999
2:49:19.14 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.140Z,2023-11-01T14:49:19.140000-07:00,135.0,0.8985503999999999
2:49:19.21 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.210Z,2023-11-01T14:49:19.210000-07:00,135.0,0.8985503999999999
2:49:19.31 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.310Z,2023-11-01T14:49:19.310000-07:00,135.0,0.8985503999999999
2:49:19.42 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.420Z,2023-11-01T14:49:19.420000-07:00,135.0,0.8985503999999999
2:49:19.52 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.520Z,2023-11-01T14:49:19.520000-07:00,135.0,0.8985503999999999
2:49:19.62 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.620Z,2023-11-01T14:49:19.620000-07:00,135.0,0.8985503999999999
2:49:19.73 PM,SE,S,2.01,9.17,Calm,False,False,2023-11-01T21:49:19.730Z,2023-11-01T14:49:19.730000-07:00,135.0,0.8985503999999999
2:49:19.83 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:19.830Z,2023-11-01T14:49:19.830000-07:00,135.0,0.9968992
2:49:19.94 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:19.940Z,2023-11-01T14:49:19.940000-07:00,135.0,0.9968992
2:49:20.03 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.030Z,2023-11-01T14:49:20.030000-07:00,135.0,0.9968992
2:49:20.13 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.130Z,2023-11-01T14:49:20.130000-07:00,135.0,0.9968992
2:49:20.24 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.240Z,2023-11-01T14:49:20.240000-07:00,135.0,0.9968992
2:49:20.34 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.340Z,2023-11-01T14:49:20.340000-07:00,135.0,0.9968992
2:49:20.44 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.440Z,2023-11-01T14:49:20.440000-07:00,135.0,0.9968992
2:49:20.55 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.550Z,2023-11-01T14:49:20.550000-07:00,135.0,0.9968992
2:49:20.65 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.650Z,2023-11-01T14:49:20.650000-07:00,135.0,0.9968992
2:49:20.75 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.750Z,2023-11-01T14:49:20.750000-07:00,135.0,0.9968992
2:49:20.86 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.860Z,2023-11-01T14:49:20.860000-07:00,135.0,0.9968992
2:49:20.94 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:20.940Z,2023-11-01T14:49:20.940000-07:00,135.0,0.9968992
2:49:21.06 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:21.060Z,2023-11-01T14:49:21.060000-07:00,135.0,0.9968992
2:49:21.14 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:21.140Z,2023-11-01T14:49:21.140000-07:00,135.0,0.9968992
2:49:21.24 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:21.240Z,2023-11-01T14:49:21.240000-07:00,135.0,0.9968992
2:49:21.34 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:21.340Z,2023-11-01T14:49:21.340000-07:00,135.0,0.9968992
2:49:21.44 PM,SE,S,2.23,9.17,Calm,False,False,2023-11-01T21:49:21.440Z,2023-11-01T14:49:21.440000-07:00,135.0,0.9968992
2:49:21.54 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:21.540Z,2023-11-01T14:49:21.540000-07:00,135.0,1.0997184
2:49:21.64 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:21.640Z,2023-11-01T14:49:21.640000-07:00,135.0,1.0997184
2:49:21.74 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:21.740Z,2023-11-01T14:49:21.740000-07:00,135.0,1.0997184
2:49:21.84 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:21.840Z,2023-11-01T14:49:21.840000-07:00,135.0,1.0997184
2:49:21.94 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:21.940Z,2023-11-01T14:49:21.940000-07:00,135.0,1.0997184
2:49:22.04 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:22.040Z,2023-11-01T14:49:22.040000-07:00,135.0,1.0997184
2:49:22.14 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:22.140Z,2023-11-01T14:49:22.140000-07:00,135.0,1.0997184
2:49:22.20 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:22.200Z,2023-11-01T14:49:22.200000-07:00,135.0,1.0997184
2:49:22.31 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:22.310Z,2023-11-01T14:49:22.310000-07:00,135.0,1.0997184
2:49:22.41 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:22.410Z,2023-11-01T14:49:22.410000-07:00,135.0,1.0997184
2:49:22.51 PM,SE,S,2.46,9.17,Calm,False,False,2023-11-01T21:49:22.510Z,2023-11-01T14:49:22.510000-07:00,135.0,1.0997184
2:49:22.62 PM,SE,S,2.68,9.17,Calm,False,False,2023-11-01T21:49:22.620Z,2023-11-01T14:49:22.620000-07:00,135.0,1.1980672
2:49:22.72 PM,SE,S,2.68,9.17,Calm,False,False,2023-11-01T21:49:22.720Z,2023-11-01T14:49:22.720000-07:00,135.0,1.1980672
2:49:22.82 PM,SE,S,2.68,9.17,Calm,False,False,2023-11-01T21:49:22.820Z,2023-11-01T14:49:22.820000-07:00,135.0,1.1980672
2:49:22.93 PM,SE,S,2.68,9.17,Calm,False,False,2023-11-01T21:49:22.930Z,2023-11-01T14:49:22.930000-07:00,135.0,1.1980672
2:49:23.03 PM,SE,S,2.68,9.17,Calm,False,False,2023-11-01T21:49:23.030Z,2023-11-01T14:49:23.030000-07:00,135.0,1.1980672
2:49:23.13 PM,SE,S,2.68,9.17,Calm,False,False,2023-11-01T21:49:23.130Z,2023-11-01T14:49:23.130000-07:00,135.0,1.1980672
2:49:23.23 PM,SE,S,2.68,9.17,Calm,False,False,2023-11-01T21:49:23.230Z,2023-11-01T14:49:23.230000-07:00,135.0,1.1980672
2:49:23.34 PM,SE,S,2.9,9.17,Calm,False,False,2023-11-01T21:49:23.340Z,2023-11-01T14:49:23.340000-07:00,135.0,1.296416
2:49:23.44 PM,SE,S,2.9,9.17,Calm,False,False,2023-11-01T21:49:23.440Z,2023-11-01T14:49:23.440000-07:00,135.0,1.296416
2:49:23.54 PM,SE,S,2.9,9.17,Calm,False,False,2023-11-01T21:49:23.540Z,2023-11-01T14:49:23.540000-07:00,135.0,1.296416
2:49:23.64 PM,SE,S,2.9,9.17,Calm,False,False,2023-11-01T21:49:23.640Z,2023-11-01T14:49:23.640000-07:00,135.0,1.296416
2:49:23.74 PM,SE,S,2.9,9.17,Calm,False,False,2023-11-01T21:49:23.740Z,2023-11-01T14:49:23.740000-07:00,135.0,1.296416
2:49:23.85 PM,SE,S,2.9,9.17,Calm,False,False,2023-11-01T21:49:23.850Z,2023-11-01T14:49:23.850000-07:00,135.0,1.296416
2:49:23.94 PM,SE,S,2.9,9.17,Calm,False,False,2023-11-01T21:49:23.940Z,2023-11-01T14:49:23.940000-07:00,135.0,1.296416
2:49:24.04 PM,SE,S,3.13,9.17,Calm,False,False,2023-11-01T21:49:24.040Z,2023-11-01T14:49:24.040000-07:00,135.0,1.3992352
2:49:24.15 PM,SE,S,3.13,9.17,Calm,False,False,2023-11-01T21:49:24.150Z,2023-11-01T14:49:24.150000-07:00,135.0,1.3992352
2:49:24.26 PM,SE,S,3.13,9.17,Calm,False,False,2023-11-01T21:49:24.260Z,2023-11-01T14:49:24.260000-07:00,135.0,1.3992352
2:49:24.34 PM,SE,S,3.13,9.17,Calm,False,False,2023-11-01T21:49:24.340Z,2023-11-01T14:49:24.340000-07:00,135.0,1.3992352
2:49:24.46 PM,SE,S,3.13,9.17,Calm,False,False,2023-11-01T21:49:24.460Z,2023-11-01T14:49:24.460000-07:00,135.0,1.3992352
2:49:24.54 PM,SE,S,3.13,9.17,Calm,False,False,2023-11-01T21:49:24.540Z,2023-11-01T14:49:24.540000-07:00,135.0,1.3992352
2:49:24.64 PM,SE,S,3.13,9.17,Calm,False,False,2023-11-01T21:49:24.640Z,2023-11-01T14:49:24.640000-07:00,135.0,1.3992352
2:49:24.74 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:24.740Z,2023-11-01T14:49:24.740000-07:00,135.0,1.497584
2:49:24.88 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:24.880Z,2023-11-01T14:49:24.880000-07:00,135.0,1.497584
2:49:24.94 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:24.940Z,2023-11-01T14:49:24.940000-07:00,135.0,1.497584
2:49:25.04 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:25.040Z,2023-11-01T14:49:25.040000-07:00,135.0,1.497584
2:49:25.14 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:25.140Z,2023-11-01T14:49:25.140000-07:00,135.0,1.497584
2:49:25.24 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:25.240Z,2023-11-01T14:49:25.240000-07:00,135.0,1.497584
2:49:25.34 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:25.340Z,2023-11-01T14:49:25.340000-07:00,135.0,1.497584
2:49:25.44 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:25.440Z,2023-11-01T14:49:25.440000-07:00,135.0,1.497584
2:49:25.54 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:25.540Z,2023-11-01T14:49:25.540000-07:00,135.0,1.497584
2:49:25.64 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:25.640Z,2023-11-01T14:49:25.640000-07:00,135.0,1.497584
2:49:25.70 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:25.700Z,2023-11-01T14:49:25.700000-07:00,135.0,1.5959328
2:49:25.80 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:25.800Z,2023-11-01T14:49:25.800000-07:00,135.0,1.5959328
2:49:25.91 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:25.910Z,2023-11-01T14:49:25.910000-07:00,135.0,1.5959328
2:49:26.01 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:26.010Z,2023-11-01T14:49:26.010000-07:00,135.0,1.5959328
2:49:26.11 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:26.110Z,2023-11-01T14:49:26.110000-07:00,135.0,1.5959328
2:49:26.21 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:26.210Z,2023-11-01T14:49:26.210000-07:00,135.0,1.5959328
2:49:26.32 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:26.320Z,2023-11-01T14:49:26.320000-07:00,135.0,1.5959328
2:49:26.43 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:26.430Z,2023-11-01T14:49:26.430000-07:00,135.0,1.5959328
2:49:26.53 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:26.530Z,2023-11-01T14:49:26.530000-07:00,135.0,1.5959328
2:49:26.63 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:26.630Z,2023-11-01T14:49:26.630000-07:00,135.0,1.5959328
2:49:26.73 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:26.730Z,2023-11-01T14:49:26.730000-07:00,135.0,1.497584
2:49:26.84 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:26.840Z,2023-11-01T14:49:26.840000-07:00,135.0,1.497584
2:49:26.94 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:26.940Z,2023-11-01T14:49:26.940000-07:00,135.0,1.497584
2:49:27.04 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:27.040Z,2023-11-01T14:49:27.040000-07:00,135.0,1.497584
2:49:27.15 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:27.150Z,2023-11-01T14:49:27.150000-07:00,135.0,1.497584
2:49:27.25 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:27.250Z,2023-11-01T14:49:27.250000-07:00,135.0,1.497584
2:49:27.34 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:27.340Z,2023-11-01T14:49:27.340000-07:00,135.0,1.497584
2:49:27.44 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:27.440Z,2023-11-01T14:49:27.440000-07:00,135.0,1.497584
2:49:27.56 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:27.560Z,2023-11-01T14:49:27.560000-07:00,135.0,1.5959328
2:49:27.66 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:27.660Z,2023-11-01T14:49:27.660000-07:00,135.0,1.5959328
2:49:27.76 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:27.760Z,2023-11-01T14:49:27.760000-07:00,135.0,1.5959328
2:49:27.84 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:27.840Z,2023-11-01T14:49:27.840000-07:00,135.0,1.5959328
2:49:27.94 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:27.940Z,2023-11-01T14:49:27.940000-07:00,135.0,1.5959328
2:49:28.04 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:28.040Z,2023-11-01T14:49:28.040000-07:00,135.0,1.5959328
2:49:28.14 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:28.140Z,2023-11-01T14:49:28.140000-07:00,135.0,1.5959328
2:49:28.28 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:28.280Z,2023-11-01T14:49:28.280000-07:00,135.0,1.5959328
2:49:28.34 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:28.340Z,2023-11-01T14:49:28.340000-07:00,135.0,1.5959328
2:49:28.44 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:28.440Z,2023-11-01T14:49:28.440000-07:00,135.0,1.5959328
2:49:28.54 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:28.540Z,2023-11-01T14:49:28.540000-07:00,135.0,1.5959328
2:49:28.64 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:28.640Z,2023-11-01T14:49:28.640000-07:00,135.0,1.5959328
2:49:28.74 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:28.740Z,2023-11-01T14:49:28.740000-07:00,135.0,1.497584
2:49:28.84 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:28.840Z,2023-11-01T14:49:28.840000-07:00,135.0,1.497584
2:49:28.91 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:28.910Z,2023-11-01T14:49:28.910000-07:00,135.0,1.497584
2:49:29.00 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:29.000Z,2023-11-01T14:49:29-07:00,135.0,1.497584
2:49:29.11 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:29.110Z,2023-11-01T14:49:29.110000-07:00,135.0,1.497584
2:49:29.21 PM,SE,S,3.35,9.17,Calm,False,False,2023-11-01T21:49:29.210Z,2023-11-01T14:49:29.210000-07:00,135.0,1.497584
2:49:29.32 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:29.320Z,2023-11-01T14:49:29.320000-07:00,135.0,1.5959328
2:49:29.42 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:29.420Z,2023-11-01T14:49:29.420000-07:00,135.0,1.5959328
2:49:29.52 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:29.520Z,2023-11-01T14:49:29.520000-07:00,135.0,1.5959328
2:49:29.63 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:29.630Z,2023-11-01T14:49:29.630000-07:00,135.0,1.5959328
2:49:29.73 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:29.730Z,2023-11-01T14:49:29.730000-07:00,135.0,1.5959328
2:49:29.83 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:29.830Z,2023-11-01T14:49:29.830000-07:00,135.0,1.5959328
2:49:29.93 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:29.930Z,2023-11-01T14:49:29.930000-07:00,135.0,1.5959328
2:49:30.04 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.040Z,2023-11-01T14:49:30.040000-07:00,135.0,1.5959328
2:49:30.14 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.140Z,2023-11-01T14:49:30.140000-07:00,135.0,1.5959328
2:49:30.24 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.240Z,2023-11-01T14:49:30.240000-07:00,135.0,1.5959328
2:49:30.35 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.350Z,2023-11-01T14:49:30.350000-07:00,135.0,1.5959328
2:49:30.44 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.440Z,2023-11-01T14:49:30.440000-07:00,135.0,1.5959328
2:49:30.55 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.550Z,2023-11-01T14:49:30.550000-07:00,135.0,1.5959328
2:49:30.66 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.660Z,2023-11-01T14:49:30.660000-07:00,135.0,1.5959328
2:49:30.76 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.760Z,2023-11-01T14:49:30.760000-07:00,135.0,1.5959328
2:49:30.86 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.860Z,2023-11-01T14:49:30.860000-07:00,135.0,1.5959328
2:49:30.94 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:30.940Z,2023-11-01T14:49:30.940000-07:00,135.0,1.5959328
2:49:31.04 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.040Z,2023-11-01T14:49:31.040000-07:00,135.0,1.5959328
2:49:31.17 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.170Z,2023-11-01T14:49:31.170000-07:00,135.0,1.5959328
2:49:31.27 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.270Z,2023-11-01T14:49:31.270000-07:00,135.0,1.5959328
2:49:31.38 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.380Z,2023-11-01T14:49:31.380000-07:00,135.0,1.5959328
2:49:31.44 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.440Z,2023-11-01T14:49:31.440000-07:00,135.0,1.5959328
2:49:31.54 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.540Z,2023-11-01T14:49:31.540000-07:00,135.0,1.5959328
2:49:31.64 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.640Z,2023-11-01T14:49:31.640000-07:00,135.0,1.5959328
2:49:31.74 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.740Z,2023-11-01T14:49:31.740000-07:00,135.0,1.5959328
2:49:31.84 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.840Z,2023-11-01T14:49:31.840000-07:00,135.0,1.5959328
2:49:31.94 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:31.940Z,2023-11-01T14:49:31.940000-07:00,135.0,1.5959328
2:49:32.04 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.040Z,2023-11-01T14:49:32.040000-07:00,135.0,1.5959328
2:49:32.14 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.140Z,2023-11-01T14:49:32.140000-07:00,135.0,1.5959328
2:49:32.24 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.240Z,2023-11-01T14:49:32.240000-07:00,135.0,1.5959328
2:49:32.34 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.340Z,2023-11-01T14:49:32.340000-07:00,135.0,1.5959328
2:49:32.40 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.400Z,2023-11-01T14:49:32.400000-07:00,135.0,1.5959328
2:49:32.51 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.510Z,2023-11-01T14:49:32.510000-07:00,135.0,1.5959328
2:49:32.61 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.610Z,2023-11-01T14:49:32.610000-07:00,135.0,1.5959328
2:49:32.72 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.720Z,2023-11-01T14:49:32.720000-07:00,135.0,1.5959328
2:49:32.82 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.820Z,2023-11-01T14:49:32.820000-07:00,135.0,1.5959328
2:49:32.92 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:32.920Z,2023-11-01T14:49:32.920000-07:00,135.0,1.5959328
2:49:33.03 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.030Z,2023-11-01T14:49:33.030000-07:00,135.0,1.5959328
2:49:33.13 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.130Z,2023-11-01T14:49:33.130000-07:00,135.0,1.5959328
2:49:33.24 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.240Z,2023-11-01T14:49:33.240000-07:00,135.0,1.5959328
2:49:33.34 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.340Z,2023-11-01T14:49:33.340000-07:00,135.0,1.5959328
2:49:33.44 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.440Z,2023-11-01T14:49:33.440000-07:00,135.0,1.5959328
2:49:33.55 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.550Z,2023-11-01T14:49:33.550000-07:00,135.0,1.5959328
2:49:33.65 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.650Z,2023-11-01T14:49:33.650000-07:00,135.0,1.5959328
2:49:33.75 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.750Z,2023-11-01T14:49:33.750000-07:00,135.0,1.5959328
2:49:33.85 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.850Z,2023-11-01T14:49:33.850000-07:00,135.0,1.5959328
2:49:33.96 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:33.960Z,2023-11-01T14:49:33.960000-07:00,135.0,1.5959328
2:49:34.04 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.040Z,2023-11-01T14:49:34.040000-07:00,135.0,1.5959328
2:49:34.17 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.170Z,2023-11-01T14:49:34.170000-07:00,135.0,1.5959328
2:49:34.24 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.240Z,2023-11-01T14:49:34.240000-07:00,135.0,1.5959328
2:49:34.34 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.340Z,2023-11-01T14:49:34.340000-07:00,135.0,1.5959328
2:49:34.44 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.440Z,2023-11-01T14:49:34.440000-07:00,135.0,1.5959328
2:49:34.54 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.540Z,2023-11-01T14:49:34.540000-07:00,135.0,1.5959328
2:49:34.64 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.640Z,2023-11-01T14:49:34.640000-07:00,135.0,1.5959328
2:49:34.74 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.740Z,2023-11-01T14:49:34.740000-07:00,135.0,1.5959328
2:49:34.84 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.840Z,2023-11-01T14:49:34.840000-07:00,135.0,1.5959328
2:49:34.94 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:34.940Z,2023-11-01T14:49:34.940000-07:00,135.0,1.5959328
2:49:35.04 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:35.040Z,2023-11-01T14:49:35.040000-07:00,135.0,1.5959328
2:49:35.14 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:35.140Z,2023-11-01T14:49:35.140000-07:00,135.0,1.5959328
2:49:35.24 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:35.240Z,2023-11-01T14:49:35.240000-07:00,135.0,1.5959328
2:49:35.34 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:35.340Z,2023-11-01T14:49:35.340000-07:00,135.0,1.5959328
2:49:35.44 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:35.440Z,2023-11-01T14:49:35.440000-07:00,135.0,1.5959328
2:49:35.54 PM,SE,S,3.57,9.17,Calm,False,False,2023-11-01T21:49:35.540Z,2023-11-01T14:49:35.540000-07:00,135.0,1.5959328
